Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
100,CA-2020-158568,2020-08-29,2020-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184
101,CA-2020-158568,2020-08-29,2020-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973
102,CA-2020-158568,2020-08-29,2020-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396
327,US-2020-141544,2020-08-30,2020-09-01,First Class,PO-18850,"Patrick O'Brill",Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762
328,US-2020-141544,2020-08-30,2020-09-01,First Class,PO-18850,"Patrick O'Brill",Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389
329,US-2020-141544,2020-08-30,2020-09-01,First Class,PO-18850,"Patrick O'Brill",Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 ""Pillow Soft"" Series Mid Back Swivel/Tilt Chairs",786.744,4,0.3,-258.5016
330,US-2020-141544,2020-08-30,2020-09-01,First Class,PO-18850,"Patrick O'Brill",Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831
331,US-2020-141544,2020-08-30,2020-09-01,First Class,PO-18850,"Patrick O'Brill",Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7,-27.6936
637,US-2020-123470,2020-08-15,2020-08-21,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,0.7,-13.8468
638,US-2020-123470,2020-08-15,2020-08-21,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2,12.2328
