Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
26,CA-2020-121755,2020-01-16,2020-01-20,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,11.648,2,0.2,4.2224
27,CA-2020-121755,2020-01-16,2020-01-20,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0,11.7741
268,CA-2020-111010,2020-01-22,2020-01-28,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0,0.3024
863,CA-2020-134474,2020-01-05,2020-01-07,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,191.472,6,0.2,40.6878
864,CA-2020-134474,2020-01-05,2020-01-07,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2,0.2,0.590399999999999
865,CA-2020-134474,2020-01-05,2020-01-07,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184,2,0.2,5.1786
876,CA-2020-116736,2020-01-17,2020-01-21,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0,64.518
877,CA-2020-116736,2020-01-17,2020-01-21,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,1,0,13.1956
878,CA-2020-116736,2020-01-17,2020-01-21,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0,66.9546
1026,CA-2020-126529,2020-01-11,2020-01-13,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432
1027,CA-2020-126529,2020-01-11,2020-01-13,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,63.312,3,0.2,20.5764
1028,CA-2020-126529,2020-01-11,2020-01-13,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,45503,East,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,15.588,2,0.4,-9.8724
2162,CA-2020-101938,2020-01-07,2020-01-12,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,94601,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0,10.0282
2303,CA-2020-106558,2020-01-17,2020-01-21,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,4,0,31.6
2471,US-2020-135923,2020-01-22,2020-01-28,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,14.272,8,0.2,4.2816
2472,US-2020-135923,2020-01-22,2020-01-28,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",451.136,4,0.2,-67.6704
2473,US-2020-135923,2020-01-22,2020-01-28,Standard Class,CM-11935,Carlos Meador,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,4,0.2,6.4864
2694,CA-2020-138079,2020-01-22,2020-01-28,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",109.9,5,0,37.366
2876,US-2020-167339,2020-01-21,2020-01-23,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,153.568,2,0.2,-5.75880000000002
2877,US-2020-167339,2020-01-21,2020-01-23,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,7,0.2,76.0116
2878,CA-2020-152072,2020-01-15,2020-01-19,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,52.34,2,0,24.5998
2879,CA-2020-152072,2020-01-15,2020-01-19,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,4.66,2,0,1.3514
2880,CA-2020-152072,2020-01-15,2020-01-19,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,254.97,3,0,91.7892
2885,CA-2020-164483,2020-01-30,2020-02-03,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914
2898,US-2020-164630,2020-01-04,2020-01-09,Standard Class,EB-13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,4,0.2,119.996
3074,CA-2020-125206,2020-01-03,2020-01-05,First Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,114.46,2,0,28.615
3209,CA-2020-108882,2020-01-09,2020-01-15,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,5,0,118.983
3210,CA-2020-108882,2020-01-09,2020-01-15,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,9,0.2,141.723
3236,CA-2020-140746,2020-01-15,2020-01-15,Same Day,RC-19825,Roy Collins,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,1,0.3,-15.5826
3702,CA-2020-126543,2020-01-09,2020-01-13,Second Class,MF-17665,Maureen Fritzler,Corporate,United States,Toledo,Ohio,43615,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,2,0.2,3.792
